,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2895,FDA08,OUT018,3157.0900707966407
2896,FDH45,OUT017,236.9845839410616
2897,NCS38,OUT010,168.10341432859013
2898,FDD40,OUT010,1659.3983855618912
2899,DRM59,OUT035,2340.39445156496
2900,NCJ43,OUT018,3331.825618053596
2901,NCN29,OUT013,555.7973713920057
2902,NCC19,OUT045,2798.3500755481728
2903,FDR56,OUT035,2872.299294422205
2904,FDZ43,OUT049,4060.497490927801
2905,FDJ32,OUT010,-542.5462077611498
2906,DRH03,OUT017,1110.5211088316591
2907,NCZ54,OUT035,2323.650358183478
2908,FDE26,OUT017,1825.2085685353268
2909,FDS03,OUT045,842.1830206430145
2910,DRZ24,OUT019,751.8570470686002
2911,FDO48,OUT027,4982.7000888850525
2912,FDW39,OUT049,3048.710734625081
2913,NCK05,OUT049,1287.8643153691069
2914,NCK30,OUT017,3550.3982342366157
2915,FDT27,OUT018,4208.598568969319
2916,FDS08,OUT019,1686.148880122258
2917,NCJ19,OUT049,999.0336662352943
2918,FDC58,OUT045,644.8719662279541
2919,DRE37,OUT013,2600.9031985066604
2920,FDW02,OUT035,1894.1000307260656
2921,FDJ02,OUT010,936.4186633722748
2922,FDX09,OUT045,2629.6079146718043
2923,FDT31,OUT010,1527.5216829165488
2924,FDI24,OUT049,2972.4458871654547
2925,FDY09,OUT045,2711.988797258033
2926,FDV28,OUT045,318.67081082607115
2927,DRM47,OUT049,3282.606382884143
2928,FDT52,OUT019,2833.017454244436
2929,FDI48,OUT018,1401.0613874424998
2930,FDY55,OUT017,3560.087324025358
2931,FDU48,OUT013,1740.5411306391043
2932,FDN25,OUT045,794.3365210405054
2933,FDP20,OUT049,2227.535802239347
2934,FDJ15,OUT013,2690.099436078114
2935,FDD04,OUT018,2646.8210517213492
2936,FDY58,OUT045,3489.5486200349683
2937,FDR37,OUT018,3405.088675980273
2938,FDF44,OUT013,1764.8451263030065
2939,FDD32,OUT045,1243.5102572443925
2940,FDR57,OUT017,2147.5988331331937
2941,DRG39,OUT027,2356.772927559811
2942,FDX15,OUT017,1917.5562665907937
2943,DRN37,OUT045,2438.308818067463
2944,FDW40,OUT027,3797.156987963082
2945,FDB32,OUT049,1743.5809126171403
2946,FDM40,OUT018,2586.8268103473233
2947,FDE39,OUT027,3365.0980328518176
2948,DRH49,OUT017,967.5404361205501
2949,FDT46,OUT049,1051.341286415819
2950,NCF06,OUT035,3894.1033766860533
2951,FDP07,OUT017,2603.465025371377
2952,FDC04,OUT013,3455.858375571353
2953,FDZ32,OUT017,1301.6235957045183
2954,FDD50,OUT045,2388.8457694716694
2955,FDU56,OUT017,2501.505530003161
2956,FDV34,OUT017,852.1597712510822
2957,NCY41,OUT013,227.8672034991573
2958,NCK18,OUT046,2700.6871346957546
2959,DRH25,OUT049,1150.0486553162991
2960,FDT57,OUT046,3816.9131484068016
2961,FDV56,OUT018,2298.782383373229
2962,FDV12,OUT045,1439.8244898598145
2963,FDN52,OUT017,917.6158849438445
2964,FDX38,OUT035,647.6668096798503
2965,FDE47,OUT018,2453.9543210247684
2966,NCO07,OUT013,3056.797032982419
2967,FDV09,OUT027,3847.5425925898503
2968,FDZ23,OUT019,1822.5598312447446
2969,DRH51,OUT018,1857.3841530194254
2970,NCY54,OUT045,2362.2648019698663
2971,DRG49,OUT013,3551.3055316105224
2972,NCC19,OUT049,3169.8090505706264
2973,NCV53,OUT045,3694.4299288378375
2974,FDZ47,OUT019,699.4151434415585
2975,NCO26,OUT018,2260.2397135591505
2976,NCP02,OUT045,847.0012941144987
2977,NCW30,OUT018,4628.755112841376
2978,NCN55,OUT046,3791.1959590332804
2979,FDB20,OUT010,-315.77711772753696
2980,DRL11,OUT013,2189.082832428776
2981,DRD60,OUT045,2777.0975433983526
2982,FDW14,OUT010,60.51329715442853
2983,FDL27,OUT010,-358.90049324577
2984,FDU09,OUT018,1420.9986517169618
2985,DRH36,OUT027,2686.407642778173
2986,FDP34,OUT027,3757.344399557787
2987,FDE04,OUT017,2490.58740139167
2988,FDZ57,OUT027,3560.0177885031985
2989,FDF02,OUT010,-14.716963025698078
2990,FDG28,OUT045,3770.52791997918
2991,NCI31,OUT046,669.4293140865595
2992,FDT43,OUT013,550.2731758689035
2993,FDU20,OUT046,2038.9901380259626
2994,FDD53,OUT013,452.4838532531164
2995,FDW15,OUT045,2258.640887547449
2996,NCT53,OUT045,2428.026596278728
2997,NCG55,OUT027,3254.0375360446137
2998,FDD48,OUT035,1654.7292238194505
2999,FDG47,OUT049,4319.79797243016
3000,FDI21,OUT017,649.2783848721429
3001,FDT27,OUT017,3288.363622492519
3002,DRO35,OUT013,1584.7594058643872
3003,FDD33,OUT017,3329.5314169860053
3004,FDC04,OUT035,3629.9090530881554
3005,FDY34,OUT013,2377.405648631133
3006,DRJ49,OUT049,2336.329135478218
3007,FDE05,OUT049,2566.8690708504123
3008,FDU31,OUT017,3117.312700867002
3009,NCN19,OUT027,4443.620653212694
3010,FDK56,OUT027,4220.830531626954
3011,FDK58,OUT017,1282.2276506641447
3012,NCJ42,OUT035,1478.6254806886118
3013,FDZ34,OUT027,4413.995807133188
3014,FDA52,OUT018,3393.0673059973637
3015,NCR29,OUT013,560.6881437401241
3016,FDT48,OUT035,3042.2464797292237
3017,DRJ51,OUT019,2435.4077793144365
3018,NCS54,OUT046,2876.934429237544
3019,FDV01,OUT035,2243.5089068654897
3020,DRG51,OUT027,4102.061878391285
3021,NCG42,OUT013,1758.7421091890174
3022,FDA51,OUT049,1917.5610962520545
3023,FDV19,OUT010,1082.5435452628171
3024,NCT18,OUT045,2705.3919158580397
3025,NCS41,OUT045,2754.3839051386594
3026,FDO03,OUT046,3683.6414876436297
3027,FDL12,OUT010,-676.7309366862653
3028,FDY37,OUT010,853.467004343705
3029,FDI58,OUT049,1707.4861750945306
3030,FDT28,OUT018,2830.2526446279517
3031,NCC42,OUT010,665.8286042968489
3032,FDO01,OUT017,1730.662619766258
3033,FDJ02,OUT013,2078.930935661121
3034,FDQ04,OUT018,1131.5063557793437
3035,DRL47,OUT013,1712.7936636433296
3036,FDZ32,OUT035,1575.7963509343917
3037,FDC35,OUT035,2957.8915173713326
3038,FDX14,OUT045,993.5166944449002
3039,FDZ35,OUT013,1424.3137704789688
3040,FDL14,OUT013,2211.479521166274
3041,FDO04,OUT049,1138.293369719168
3042,DRK11,OUT017,2055.7355054436757
3043,FDB44,OUT018,3871.2555650616473
3044,FDZ50,OUT049,3127.3806007225326
3045,FDI12,OUT027,2814.2029146511063
3046,FDU43,OUT017,3343.767255919914
3047,FDD58,OUT010,11.353492727378125
3048,FDB27,OUT017,2652.552243581589
3049,FDB04,OUT018,1898.8808702113165
3050,NCO17,OUT013,1628.0113854762485
3051,FDL12,OUT017,454.5081554971764
3052,DRJ13,OUT049,2762.1424081238843
3053,FDD57,OUT045,1444.461773275672
3054,FDW19,OUT035,1637.0957017735473
3055,DRD27,OUT018,2164.348376449168
3056,FDH27,OUT027,3707.260594213119
3057,NCW30,OUT027,5562.568281306469
3058,FDR40,OUT018,1894.8293734192976
3059,FDG05,OUT013,2139.116849097075
3060,NCY41,OUT019,-595.4148214300865
3061,FDI38,OUT018,3849.966777772432
3062,FDR20,OUT046,812.747458405041
3063,FDE09,OUT017,1364.3102757304605
3064,FDN50,OUT019,530.5410373146929
3065,DRF27,OUT045,2337.1953467622675
3066,DRF51,OUT013,142.75142961091728
3067,NCO02,OUT019,-83.31023085753498
3068,FDB51,OUT027,2445.8663775989426
3069,FDJ50,OUT013,577.9077533674424
3070,FDN52,OUT013,957.9645408180868
3071,FDX14,OUT013,859.7555683963794
3072,FDT27,OUT019,2605.2962970934204
3073,FDV10,OUT013,375.49060264019204
3074,FDU33,OUT046,675.1301595386685
3075,FDU58,OUT046,3042.287353813575
3076,NCP42,OUT027,4539.956084097528
3077,FDL51,OUT027,4843.1509828723665
3078,DRH15,OUT027,2108.333778304958
3079,FDU16,OUT017,983.2075791559623
3080,FDW15,OUT017,1984.010282004233
3081,FDQ44,OUT045,1816.004738006945
3082,NCI06,OUT027,4259.636345394738
3083,DRK23,OUT019,2851.308120286123
3084,FDC28,OUT035,1542.124533752888
3085,NCY17,OUT019,-266.4186050483794
3086,NCV05,OUT018,2946.8750417157703
3087,FDM34,OUT019,951.852179678729
3088,DRD60,OUT027,4363.5863546726505
3089,FDT38,OUT046,1385.2421397441476
3090,FDQ57,OUT018,2825.7633292044093
3091,FDE59,OUT027,1996.4529570069217
3092,NCM43,OUT046,2642.9852185292425
3093,DRI51,OUT049,2955.9756903410657
3094,NCG30,OUT017,1447.0502475824633
3095,NCK54,OUT035,1650.464998828968
3096,FDQ16,OUT019,665.8719001327788
3097,FDI36,OUT013,2809.143132654216
3098,FDX16,OUT027,3751.3631301741275
3099,FDA34,OUT046,2822.7918027232877
3100,FDJ48,OUT018,4380.579739290142
3101,FDU47,OUT035,1945.3950115998969
3102,FDS39,OUT046,2330.446014740398
3103,FDD11,OUT046,4006.7399395908965
3104,FDM16,OUT027,2684.2944856442127
3105,FDU56,OUT018,3385.8602738719733
3106,FDQ32,OUT017,1575.0552193874491
3107,DRK35,OUT013,322.04502997107284
3108,FDA58,OUT049,3810.70938276234
3109,DRG48,OUT019,1308.0102844689768
3110,FDT59,OUT010,2207.037222797297
3111,FDQ31,OUT019,374.45332683068773
3112,FDS51,OUT018,1541.9700600333817
3113,FDW32,OUT027,2795.891235781627
3114,FDI15,OUT027,5434.582740260055
3115,NCV30,OUT017,547.2877798390618
3116,DRG25,OUT049,3251.8649231625636
3117,FDT02,OUT013,265.8473805242322
3118,FDO33,OUT027,3175.9921441028187
3119,FDP38,OUT035,664.2635235750304
3120,FDZ45,OUT035,2892.464291166548
3121,NCA54,OUT027,4278.228339059739
3122,FDU33,OUT017,239.73613316476894
3123,FDN58,OUT017,3295.32705386882
3124,FDI05,OUT045,1000.2179376491345
3125,FDM57,OUT019,199.4588694839017
3126,NCS42,OUT027,2816.668426014683
3127,FDB57,OUT045,3442.5707892827954
3128,FDC03,OUT045,2966.6732441072195
3129,FDZ58,OUT013,1577.731258458689
3130,NCK29,OUT045,1707.769451528448
3131,NCR53,OUT045,3235.8017321755456
3132,FDE26,OUT027,3664.3303283757136
3133,FDU52,OUT049,2634.099421491376
3134,FDE41,OUT027,2793.5972699773515
3135,FDU38,OUT018,3434.9470068147025
3136,FDA52,OUT017,2285.8608340873216
3137,FDW46,OUT046,1096.8422093168447
3138,DRI59,OUT035,3458.943779813351
3139,FDT38,OUT035,1150.1494696261175
3140,FDL33,OUT018,3518.2776265850575
3141,FDQ01,OUT027,5277.363466305722
3142,FDJ08,OUT046,2937.8265029252007
3143,FDQ47,OUT049,671.9609667458244
3144,NCZ18,OUT013,3415.5341436531758
3145,FDE29,OUT017,408.96524574489445
3146,FDF10,OUT027,3628.62283453788
3147,FDC48,OUT049,1602.275419611638
3148,FDY58,OUT013,3288.66619313435
3149,NCX30,OUT010,2481.8501461706223
3150,FDV11,OUT013,2463.8335711829995
3151,FDT46,OUT046,857.0291721544613
3152,DRD01,OUT019,-142.42861123914918
3153,FDQ11,OUT013,3730.823329364531
3154,NCM41,OUT017,1067.8505794167813
3155,NCC55,OUT013,245.04989090514277
3156,FDG45,OUT027,4673.993119640096
3157,NCQ54,OUT049,2925.9627697788005
3158,FDM34,OUT045,1881.9954140661916
3159,FDD17,OUT019,2687.6796458852286
3160,FDN38,OUT027,5340.269004944163
3161,FDB53,OUT018,2918.9936627005245
3162,NCL06,OUT035,3878.7140253470875
3163,NCV18,OUT019,59.93327111303461
3164,FDX25,OUT013,2624.2739620044313
3165,FDB39,OUT046,936.8678588996258
3166,FDC33,OUT049,3344.0271965514144
3167,NCO14,OUT018,1245.137424905261
3168,FDA58,OUT027,5072.281220791567
3169,NCQ02,OUT017,2578.4654884177908
3170,NCR53,OUT017,2990.238801094123
3171,FDN52,OUT046,1352.9816058604833
3172,FDG26,OUT046,4060.499582361907
3173,FDE23,OUT027,2235.366906376602
3174,DRI37,OUT013,569.3033914249409
3175,DRH37,OUT018,3158.941530414539
3176,FDO01,OUT035,1922.1390050066857
3177,FDK45,OUT049,2045.802675597905
3178,FDP23,OUT049,3661.5300409164015
3179,FDM33,OUT035,3203.5592527165995
3180,FDD36,OUT017,1526.8650553128455
3181,FDL56,OUT017,821.7176799130982
3182,FDT27,OUT010,2181.400960641662
3183,FDG52,OUT017,278.7004390196769
3184,NCL42,OUT035,3640.8688363680717
3185,DRJ24,OUT046,2885.699479291785
3186,FDV38,OUT046,793.3184879518626
3187,FDT35,OUT045,2534.6293304673427
3188,FDY51,OUT045,3255.16411883506
3189,FDC37,OUT017,1288.5683771016884
3190,NCP43,OUT013,2554.3490082744165
3191,FDO33,OUT045,1577.0796300590014
3192,FDW04,OUT018,2607.3803580539666
3193,NCC31,OUT046,2512.186122831086
3194,FDK22,OUT049,3655.549173384846
3195,FDJ50,OUT017,513.7805137704897
3196,FDV13,OUT017,1086.4307354503771
3197,DRL60,OUT017,2054.788379418983
3198,FDW03,OUT017,1328.4266187014446
3199,FDY27,OUT035,2638.955152295777
3200,FDB39,OUT027,2324.9521874221177
3201,FDU59,OUT045,2353.2994773104538
3202,FDZ57,OUT049,2393.274520397966
3203,FDO21,OUT049,3869.1536923328626
3204,FDS43,OUT018,3531.83738435681
3205,FDU28,OUT010,1383.6651889159784
3206,FDC51,OUT010,561.9292309420098
3207,FDW16,OUT010,15.13391102892274
3208,FDP32,OUT010,363.1710319524377
3209,FDB60,OUT019,2040.7766097007611
3210,NCQ30,OUT046,1954.9170862745182
3211,FDD26,OUT049,3144.6379370000946
3212,FDI44,OUT045,1013.4637481495247
3213,DRH23,OUT046,772.8246239095142
3214,FDO44,OUT046,1709.9871478540917
3215,FDG04,OUT046,3044.1829749526537
3216,FDM32,OUT027,2931.97257671427
3217,FDM09,OUT013,2341.648739202399
3218,FDZ47,OUT013,1245.554431780376
3219,FDM40,OUT027,3515.0284992464617
3220,FDY48,OUT017,1237.8221048251726
3221,NCM30,OUT045,514.1714297857366
3222,FDX36,OUT010,1868.2900468929101
3223,DRF03,OUT017,262.9398647824469
3224,FDN51,OUT049,4386.959553787436
3225,FDM57,OUT049,1573.3688629212334
3226,FDB35,OUT049,1733.9862114584353
3227,FDY13,OUT027,2704.8346859724247
3228,FDA37,OUT017,1621.6035165153098
3229,NCX53,OUT017,1871.213880741565
3230,FDD59,OUT018,1813.8789727080339
3231,FDX10,OUT019,-645.8132201114909
3232,FDC03,OUT018,3593.4995482863856
3233,FDW43,OUT035,3452.453319139315
3234,FDW10,OUT046,2763.928298247643
3235,FDY14,OUT027,5523.304892344149
3236,FDV43,OUT045,550.6076536801365
3237,FDO40,OUT013,2073.897185228023
3238,FDP46,OUT027,2840.079680449726
3239,NCE43,OUT019,1406.0648611712795
3240,FDD05,OUT035,1756.14365881403
3241,FDJ60,OUT010,1102.8644702468105
3242,DRE27,OUT018,1924.0137587977733
3243,FDO11,OUT035,3827.718341539851
3244,DRG11,OUT027,3115.442268547092
3245,FDK33,OUT010,1951.9380530475505
3246,DRM23,OUT045,2442.9185042447466
3247,FDJ02,OUT027,3828.2608594350236
3248,NCZ05,OUT045,1499.8000619169165
3249,NCL30,OUT013,1663.1094479669155
3250,FDZ19,OUT018,3176.116778109505
3251,FDM45,OUT049,2122.170018083945
3252,FDO36,OUT046,2913.7934924325496
3253,NCK31,OUT045,712.7188296909057
3254,DRJ37,OUT045,2300.4459401541044
3255,FDP24,OUT018,2341.415972155113
3256,FDF46,OUT013,1434.0531345475147
3257,FDX46,OUT019,-123.77994684603527
3258,NCL18,OUT045,2709.2571327838064
3259,FDJ26,OUT013,3014.2621537295604
3260,FDJ07,OUT045,1744.4910918952814
3261,FDY15,OUT013,1979.0006045852297
3262,DRG01,OUT045,1100.8176000108351
3263,FDF58,OUT045,968.759405153964
3264,FDZ14,OUT019,885.4095169091734
3265,FDP31,OUT049,1138.2678662620697
3266,FDH45,OUT013,330.0117915876069
3267,FDA09,OUT010,1068.8697847482595
3268,FDW31,OUT035,2994.7271939428774
3269,FDA57,OUT046,714.3272690545518
3270,NCE55,OUT035,2455.249624511626
3271,FDC17,OUT019,2338.5180018635906
3272,FDC59,OUT013,754.9997668696553
3273,FDA22,OUT013,2269.6754257326193
3274,FDK52,OUT035,3290.5774191266332
3275,NCM26,OUT046,2466.897449696431
3276,NCT53,OUT035,2427.7022214966155
3277,FDW45,OUT018,2862.98986602907
3278,NCI18,OUT035,3349.3004692906675
3279,FDE38,OUT018,3095.588958201854
3280,FDF08,OUT019,333.4088533097877
3281,FDY58,OUT010,2108.491250082028
3282,FDF58,OUT019,35.53206785050497
3283,FDX39,OUT017,2938.4126071759692
3284,FDB44,OUT049,3589.175796553012
3285,FDF28,OUT013,1739.8497713256193
3286,FDE39,OUT013,1556.2194231247613
3287,FDT37,OUT018,4490.335261362045
3288,FDZ45,OUT017,2686.5426546184035
3289,FDO40,OUT035,2213.7010776331194
3290,FDM57,OUT027,2801.8320752146824
3291,DRG36,OUT017,2252.2566175620705
3292,FDY36,OUT010,-271.47799308923777
3293,DRL60,OUT027,3893.9343692822235
3294,FDS25,OUT019,461.62181877612056
3295,DRF49,OUT027,3207.192854205928
3296,FDP16,OUT045,3730.777118563988
3297,FDS60,OUT049,3091.4705931009225
3298,FDU15,OUT027,2141.2198223423015
3299,FDK43,OUT046,2071.222954980202
3300,FDN25,OUT046,1007.3483973204993
3301,FDE53,OUT049,1917.9236799059122
3302,FDB22,OUT013,2036.0921855091046
3303,FDE39,OUT017,1502.8424686454655
3304,FDX35,OUT035,3382.898823649995
3305,NCG54,OUT049,2832.708018701413
3306,FDH27,OUT035,2099.2689549077136
3307,NCK42,OUT013,3114.1979604961048
3308,FDS25,OUT049,1852.8966599563541
3309,FDI10,OUT018,3222.743101052491
3310,FDU35,OUT035,1360.3200891802376
3311,FDI04,OUT017,2730.0370293620444
3312,DRK23,OUT035,3762.221823511252
3313,FDB53,OUT019,991.9319951770444
3314,FDY02,OUT049,4317.263379419974
3315,FDM60,OUT035,522.6269558484569
3316,NCJ31,OUT010,1869.0760762335835
3317,DRP35,OUT017,1552.9773071074496
3318,NCQ30,OUT018,2462.4095950818614
3319,DRL11,OUT010,1014.2144178026683
3320,FDU01,OUT013,2692.063938172354
3321,FDR39,OUT035,2593.996607981255
3322,FDO08,OUT046,2684.818406035711
3323,FDC02,OUT045,3923.9855455359334
3324,NCZ29,OUT035,1778.5104783876468
3325,FDF29,OUT010,674.3557785692428
3326,FDZ23,OUT017,2553.6102476281967
3327,NCU53,OUT018,3098.2122536167103
3328,NCW30,OUT013,3783.586540754957
3329,NCM26,OUT027,3901.01640947801
3330,FDV50,OUT027,3254.396655432735
3331,FDW15,OUT049,2569.3356939448054
3332,FDI35,OUT027,4319.067910009453
3333,FDO11,OUT017,3580.09209926269
3334,FDN48,OUT046,1473.7522916293415
3335,NCA17,OUT049,2574.3001523363196
3336,NCN54,OUT013,972.1749954655102
3337,FDP22,OUT013,454.18097571510975
3338,NCB54,OUT035,1797.7256591480673
3339,FDD08,OUT045,507.20427215886684
3340,DRM48,OUT010,-1069.631663781307
3341,FDG41,OUT027,3188.9543202290474
3342,FDE44,OUT027,2027.6622970434514
3343,FDE26,OUT035,2021.9928893192669
3344,NCS38,OUT013,1541.2854982996523
3345,NCJ54,OUT018,4189.734475120691
3346,FDI40,OUT019,315.15330038718866
3347,FDN45,OUT018,3909.2134606438253
3348,FDU43,OUT046,3826.744812618375
3349,FDI04,OUT010,1571.2587378191756
3350,NCC07,OUT018,2191.3844622732804
3351,NCC07,OUT019,627.3777065889619
3352,NCD18,OUT045,3449.0044201303594
3353,FDU55,OUT035,3886.020606857072
3354,FDX59,OUT035,386.29009936404555
3355,FDR52,OUT049,3227.678244452885
3356,NCP17,OUT013,714.787534279649
3357,FDQ32,OUT045,1851.1938903706982
3358,NCT17,OUT049,3179.242525309582
3359,FDO10,OUT049,1276.886897343671
3360,FDE32,OUT049,811.9532207700502
3361,FDN44,OUT045,2399.744678507639
3362,FDH02,OUT035,1324.2848900551248
3363,FDK60,OUT013,1226.626970426495
3364,FDS24,OUT019,300.7121026688005
3365,FDL03,OUT010,1700.3664365177456
3366,FDB46,OUT027,4754.760719018368
3367,FDO48,OUT049,3800.878960227548
3368,FDZ39,OUT049,1954.9949586742891
3369,FDT02,OUT027,2087.991376788038
3370,FDC50,OUT013,1042.9915851593105
3371,FDP39,OUT035,609.8884917631472
3372,DRG15,OUT018,1459.3744443200044
3373,FDP10,OUT018,2020.9162747235541
3374,FDF53,OUT027,4291.353712018492
3375,FDN34,OUT045,2604.16906335424
3376,FDK02,OUT045,1674.181348241215
3377,FDC23,OUT045,2687.5207707978775
3378,FDJ10,OUT019,949.7164317960708
3379,FDE53,OUT035,1543.0035966167552
3380,FDR25,OUT035,3896.7272858100227
3381,FDW50,OUT046,2595.8732376564058
3382,FDS09,OUT049,1051.4658624396475
3383,FDW49,OUT010,1186.7027320353209
3384,FDU51,OUT046,2812.5776909090623
3385,FDF28,OUT018,2561.4496581268727
3386,NCY30,OUT018,3351.049594771103
3387,FDD44,OUT045,3942.048028803895
3388,FDX09,OUT017,2354.9186964317296
3389,NCF30,OUT013,1534.5189716021996
3390,FDZ50,OUT019,1793.9515063239714
3391,FDW37,OUT013,1171.6330128454856
3392,FDD11,OUT049,4238.426471989038
3393,DRH39,OUT018,1666.1515435131
3394,FDA36,OUT049,3189.2545629029896
3395,NCG43,OUT049,1633.240274711085
3396,FDF02,OUT035,1365.7371906778371
3397,FDP57,OUT027,3043.6768740634384
3398,NCE42,OUT017,3277.1868730593774
3399,NCR38,OUT027,5289.0485473386
3400,FDP03,OUT019,904.5362902330198
3401,FDO51,OUT035,566.1040646448005
3402,NCQ42,OUT046,2060.2939284630766
3403,NCM41,OUT046,1488.3364024729544
3404,FDH48,OUT027,2768.6125452916112
3405,DRF60,OUT046,3771.378242704133
3406,FDJ27,OUT035,1353.0569377175252
3407,FDQ14,OUT013,2038.1428779019789
3408,FDN27,OUT017,1536.977478588371
3409,NCQ02,OUT046,3053.2007617013355
3410,FDJ33,OUT049,2184.0632393895307
3411,FDP07,OUT027,4449.823882735109
3412,DRE01,OUT049,3852.371189333739
3413,FDU36,OUT045,1459.556995589794
3414,FDL28,OUT017,3209.2902320491453
3415,NCX53,OUT046,2297.7419186874067
3416,FDZ39,OUT013,1419.9871837915398
3417,NCP42,OUT013,2796.2152350125452
3418,FDJ14,OUT035,1158.0686827324876
3419,FDK04,OUT049,1107.662727245557
3420,NCC19,OUT017,2565.5236293422104
3421,FDS09,OUT018,1337.9599284617689
3422,FDZ02,OUT046,1683.3666588957472
3423,FDD35,OUT018,2456.428045572825
3424,NCY42,OUT017,1911.22351442932
3425,FDB05,OUT045,3690.98163270384
3426,FDF20,OUT035,2905.9090606646396
3427,NCO41,OUT018,2084.8146119416883
3428,FDC40,OUT027,2727.181997135903
3429,FDV58,OUT045,2848.8801613402065
3430,FDZ57,OUT045,1984.937442173004
3431,DRM35,OUT046,2854.8207965195306
3432,DRN36,OUT018,2029.016501218388
3433,FDQ13,OUT046,1429.5368735668808
3434,DRO35,OUT010,377.6326950632101
3435,NCD43,OUT035,1537.3667767217457
3436,FDA51,OUT018,2178.803623756617
3437,NCX17,OUT027,4978.361208777538
3438,NCZ17,OUT049,804.803248155283
3439,FDR11,OUT027,3852.5805721412703
3440,FDW34,OUT049,4053.6927967951747
3441,FDN50,OUT017,1146.526976469011
3442,FDS09,OUT046,843.2631101113229
3443,FDS48,OUT018,2912.816991159154
3444,FDL44,OUT049,2839.1581730469175
3445,DRF48,OUT018,3485.585455254603
3446,FDA14,OUT018,2908.4728660869177
3447,NCD30,OUT049,1773.4635522039248
3448,FDI16,OUT017,332.450382284321
3449,NCG06,OUT035,3886.4534427327067
3450,DRZ24,OUT035,1701.5351756523382
3451,NCS17,OUT045,1311.9512498173685
3452,FDB37,OUT045,3739.2649288143825
3453,FDE10,OUT035,1856.251966409999
3454,FDC57,OUT045,2918.410683979242
3455,FDM12,OUT018,3472.1616643658076
3456,FDE24,OUT049,2362.775231163379
3457,FDW22,OUT045,3400.3345925140598
3458,DRD01,OUT027,2361.29423419518
3459,NCZ18,OUT027,5189.513000446101
3460,FDN49,OUT045,460.12629412870183
3461,FDR22,OUT035,1698.6295592289807
3462,FDV08,OUT019,-246.15402577424197
3463,FDY39,OUT046,3004.607892282515
3464,FDV36,OUT049,2237.381324259634
3465,FDO60,OUT045,615.9122907344899
3466,FDU04,OUT027,3436.3949550238626
3467,FDR20,OUT027,2276.174315614635
3468,FDW19,OUT019,739.1834038090442
3469,FDU40,OUT049,3285.719227495469
3470,FDK15,OUT045,1336.9754029866826
3471,DRF15,OUT035,2260.872166816925
3472,FDQ25,OUT017,2409.226856620603
3473,FDI48,OUT019,-207.24575328517415
3474,FDS49,OUT046,1211.9564411763731
3475,FDV22,OUT046,2629.436613424194
3476,NCV42,OUT046,1783.6322646572553
3477,FDX26,OUT046,2863.309458383688
3478,FDI33,OUT018,1958.5806851499342
3479,FDZ14,OUT049,2190.7035356839365
3480,FDG10,OUT013,702.3852957448578
3481,FDM38,OUT018,1307.1244202317293
3482,FDG26,OUT027,5459.459416222524
3483,FDH46,OUT035,1490.9148557699882
3484,FDN13,OUT018,1916.9999021686708
3485,FDU57,OUT035,2162.766792232839
3486,NCI06,OUT046,2849.87050205629
3487,FDM38,OUT045,702.1678047507999
3488,NCG42,OUT010,522.6557855304204
3489,FDL39,OUT045,2725.5814312506586
3490,FDT31,OUT019,2013.5859514366953
3491,FDV59,OUT013,3088.5371155465787
3492,FDB49,OUT035,1490.7341429823027
3493,FDD58,OUT049,1812.6785558995284
3494,DRN59,OUT046,772.778110822838
3495,FDX48,OUT049,2702.633313110789
3496,FDQ11,OUT049,4248.512401645665
3497,FDY12,OUT049,973.0064525325815
3498,FDQ11,OUT045,3916.006630811235
3499,DRI11,OUT017,1484.3662434385242
3500,FDY32,OUT027,3876.807986567695
3501,FDS51,OUT045,863.6252638063361
3502,FDR19,OUT010,509.2622724933967
3503,DRB13,OUT018,3643.0007261341457
3504,FDS21,OUT035,904.5550762344405
3505,FDQ40,OUT045,2710.692014421426
3506,NCE55,OUT013,2315.545457842548
3507,FDX43,OUT027,3978.137248264005
3508,FDS12,OUT049,2008.0716127157953
3509,DRK01,OUT027,2951.9862486779707
3510,FDN25,OUT017,514.9991171023455
3511,FDB60,OUT046,3129.5279228094428
3512,FDQ13,OUT017,981.2460972442809
3513,DRK13,OUT045,2889.4042583562264
3514,DRF25,OUT018,1134.4331103461927
3515,NCD42,OUT019,-358.64858199228604
3516,FDW25,OUT045,1237.3954142746866
3517,NCV29,OUT027,4289.785249723887
3518,NCK42,OUT035,3229.1058841589434
3519,DRJ13,OUT027,3942.8353148731835
3520,DRD15,OUT017,3260.8823779141044
3521,FDM27,OUT045,2207.9423986775373
3522,FDZ50,OUT018,3407.6537545307206
3523,FDC04,OUT046,3838.5322948112357
3524,FDF50,OUT049,3382.499276033153
3525,FDP15,OUT045,3850.887675620174
3526,FDK46,OUT035,3870.6375562825374
3527,FDZ56,OUT018,3195.325227536669
3528,FDY60,OUT049,2614.2941239425677
3529,FDB10,OUT035,3501.102036437974
3530,FDR57,OUT045,2414.2603666750897
3531,FDU58,OUT049,3247.5046506636304
3532,FDH02,OUT046,1540.701663725013
3533,FDP48,OUT013,2610.2730093679365
3534,FDI46,OUT035,3725.400512075686
3535,FDW56,OUT013,2683.5331524207586
3536,NCM19,OUT010,370.3488959996698
3537,FDS50,OUT027,4896.925420386933
3538,FDK24,OUT013,319.4457804147971
3539,FDO36,OUT017,2378.0930088277637
